id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3230030,147 VIEW 1 Bedroom in Coal Harbour,600607,Martello,,Downtown,49.28875,-123.12417,Entire home/apt,,30,6,2023-04-30,0.06,32,0,0,
3230315,161 1 Bedroom COAL HARBOUR SEAWALL,600607,Martello,,Downtown,49.28886,-123.12616,Entire home/apt,,30,5,2024-02-22,0.16,32,0,2,
3241017,Modern Downtown Park View Condo!,834713,Cory,,Downtown,49.2782,-123.10575,Entire home/apt,,3,152,2024-04-02,1.27,1,4,18,24-157498
3248971,"175 Studio at ""The Lions""",600607,Martello,,West End,49.28719,-123.12856,Entire home/apt,,30,4,2024-03-01,0.06,32,0,2,
3258141,"Bright ocean view home, 1 block from beach",2805581,Alexandra,,Kitsilano,49.27197,-123.17999,Entire home/apt,,7,5,2018-08-12,0.04,1,0,0,
3302983,228 Studio West Georgia Street VIEW,600607,Martello,,Downtown,49.29004,-123.12665,Entire home/apt,,60,1,2018-05-20,0.01,32,0,0,
3309313,Level | Two Bedroom Suite | Luxe Amenities,2502595,Level Hotels And Furnished Suites,,Downtown,49.27899,-123.12156,Entire home/apt,385,90,4,2023-08-24,0.03,41,243,2,
3331054,"studio apartment, not large .",16816923,Jamie,,Hastings-Sunrise,49.28488,-123.02993,Entire home/apt,79,30,96,2023-11-18,0.81,1,120,5,18-613159
3340865,Private Unit•Cozy·Free parking/DT/UBC/YVR,16862283,Mia,,Dunbar Southlands,49.2472936,-123.1706461,Entire home/apt,154,2,36,2024-04-28,3.25,1,26,36,#24–159483
3379810,Great East Van home for Families!,17050589,Bethan,,Hastings-Sunrise,49.27402,-123.054,Entire home/apt,,3,8,2022-08-09,0.07,1,0,0,23-260314
3415750,Character Studio.Great DT location.,74245,Salim,,West End,49.28374,-123.12267,Entire home/apt,150,90,106,2024-04-30,0.89,1,364,4,
3425973,"KITS POINT, Bamboo Garden by the Sea",16643587,Isabella,,Kitsilano,49.27523,-123.1524,Entire home/apt,,7,21,2024-02-15,0.20,1,0,5,24-157594
3458717,"3 bedrooms, 3.5 bathrooms on 3 levels near beach",17432096,Jack,,Kitsilano,49.26867,-123.16656,Entire home/apt,370,1,133,2024-04-17,1.30,3,208,27,23-156692
3479638,EAST View- Steps to 29Ave SKYTRAIN Bright & Clean,653436,Pirike,,Renfrew-Collingwood,49.24559,-123.04974,Private room,56,30,30,2024-01-16,0.26,5,154,6,
3534949,Upstairs in beautiful Pt Grey Vancouver,7465731,Brian,,Dunbar Southlands,49.25782,-123.20131,Private room,126,3,100,2023-09-23,0.85,1,89,5,23-156726
3577737,Garden Level Private Suite,3919782,Alan & Peggy,,Hastings-Sunrise,49.27021,-123.03816,Entire home/apt,121,1,258,2024-04-29,2.17,1,140,53,24-157513
3594666,* Beautiful + Trendy 2 Bedroom Central Vancouver *,1200456,Nala,,Downtown,49.27656,-123.11813,Entire home/apt,459,30,12,2018-10-12,0.10,7,365,0,18 607863 AM
3621849,Waterfront  Home in the CITY!,14989962,Owais,,Hastings-Sunrise,49.29169,-123.05097,Entire home/apt,571,1,234,2024-04-29,2.17,2,247,127,24-157575
3629071,Private Garden Suite on the Drive,13871489,Doug & Herb,,Grandview-Woodland,49.27198,-123.0681,Entire home/apt,135,2,725,2024-04-17,6.09,1,146,74,24-157247
3638973,Park View. Spacious Bright @ 29Ave Skytrain,653436,Pirike,,Renfrew-Collingwood,49.24389,-123.0485,Private room,45,30,24,2023-04-11,0.20,5,117,0,
3678827,2-Bed Exec in heart of Yaletown,8564585,Perry,,Downtown,49.27514,-123.12373,Entire home/apt,380,90,0,,,1,362,0,
3678989,Kriszta's Lovely Little Hideaway,6602654,Kriszta,,Grandview-Woodland,49.27166,-123.06616,Entire home/apt,151,3,353,2024-04-29,2.97,1,192,36,24-158055
3679016,Charming Cozy Condo Commercial Dr Licence#20159722,18696230,Deborah,,Grandview-Woodland,49.27412,-123.07405,Entire home/apt,,3,96,2019-12-23,0.95,1,0,0,19-161202
3742414,Luxurious New 2-BR Laneway House,18775596,Emily,,West Point Grey,49.26013,-123.1891,Entire home/apt,247,2,204,2024-03-13,1.73,1,239,24,22-156162
3766620,Large apt. with great Patio in Kits,5187640,Max,,Kitsilano,49.26268,-123.14881,Entire home/apt,,7,32,2017-09-17,0.27,1,0,0,18-623007
3803319,Family home in Mount Pleasant,12242749,Julianne,,Mount Pleasant,49.25725,-123.08369,Entire home/apt,,4,64,2021-07-04,0.54,1,0,0,20-159534
3811719,"135 ""The Pointe""  view",600607,Martello,,Downtown,49.28873,-123.12582,Entire home/apt,,30,5,2024-03-19,0.07,32,0,3,
3812348,"Cosy room near scenic park, pvt BR",16794128,Catherine,,Riley Park,49.2357,-123.10428,Private room,85,3,779,2024-04-28,6.62,1,25,51,24-157254
3829365,Private Garden space on the drive.,19709041,Jason,,Grandview-Woodland,49.26998,-123.06769,Entire home/apt,118,1,659,2024-04-12,5.57,1,57,48,23-157951
3857478,Downtown Vancouver No Car Required,19900361,Billingtons,,West End,49.2852,-123.13391,Entire home/apt,151,30,201,2023-10-24,1.70,1,94,9,
3859085,Perfect Find for Solo Traveler!,19854208,Helen,,Mount Pleasant,49.26037,-123.10503,Private room,120,3,482,2024-04-28,4.08,1,228,55,24-157375
3888379,"Budget & Beautiful 2-bed on ""Commercial Drive""",8691370,Alex,,Grandview-Woodland,49.26756,-123.06667,Entire home/apt,155,6,74,2023-10-09,0.68,1,55,6,24-158161
3902807,Exceptional Townhouse in Kitsilano,20209434,Melanie,,Kitsilano,49.2649,-123.16641,Entire home/apt,395,30,0,,,1,20,0,
3971726,Best of Downtown-New 1Br&Parking,7078078,Carina,,Downtown,49.28169,-123.11802,Entire home/apt,,30,212,2020-03-24,1.82,1,0,0,19-212763
3994011,202-Deluxe Studio by Stanley Park,600607,Martello,,West End,49.29236,-123.13936,Entire home/apt,,30,12,2023-03-01,0.10,32,0,0,
4054111,"Super Spacious, Central Apartment with a Stylish Vibe.",504609,Mark,,Mount Pleasant,49.25886,-123.10898,Entire home/apt,349,2,265,2024-04-28,2.26,1,209,45,24-157510
4075378,"Relax, Enjoy and Stay @ MYPlace",21136663,Chris,,Downtown,49.27399,-123.12399,Entire home/apt,120,30,106,2023-09-05,0.92,1,121,1,
4104870,Vineyard Vibes in the City Trendy Commercial Drive,21294269,Robert,,Grandview-Woodland,49.2719668,-123.0706379,Entire home/apt,246,5,114,2024-03-08,1.02,3,292,19,24-158493
4108794,Kitsilano-The Straight House Garden Level Retreat,20703613,Todd,,Kitsilano,49.26695,-123.16644,Entire home/apt,300,3,2,2024-04-22,2,1,108,2,24-200833
4118193,"VANCOUVER, CANADA; WORLDMARK VANCOUVER",85132,Sanford,,Downtown,49.28063,-123.12652,Entire home/apt,550,1,0,,,1,361,0,Exempt
4120301,D64 - 2 br downtown luxury suite,30899,Rami,,Downtown,49.27949,-123.10711,Entire home/apt,,90,18,2022-11-13,0.16,12,336,0,18-606710
4137579,"Charming Suite In Historic Grandview Woodland""",5059240,Dorothy D.,,Grandview-Woodland,49.27585,-123.06803,Entire home/apt,209,3,121,2023-10-07,1.12,1,305,7,24-157414
4145030,Luxury Private room w/ Private Bath,1200456,Nala,,Killarney,49.22826,-123.03193,Private room,158,2,35,2023-08-22,0.30,7,362,6,23-119829
4225233,"Heart of Downtown by Robson/Burrard, parking!",5255749,Amy,,West End,49.28409,-123.12462,Entire home/apt,128,30,65,2024-04-15,0.56,1,176,2,
4244379,"CHIC DOWNTOWN w/ NESPRESSO, PARKING",81486161,Katie,,Downtown Eastside,49.28109,-123.10671,Entire home/apt,235,2,477,2024-04-14,4.74,1,263,70,24-158104
4256725,East Village One Bedroom Garden Suite,22089242,Alicia,,Hastings-Sunrise,49.28675,-123.04766,Entire home/apt,132,3,74,2024-04-22,2.64,1,110,34,23-157791
4348412,Kitsilano Garden level cozy Suite,21966373,Emily,,Kitsilano,49.2669,-123.16656,Entire home/apt,,3,340,2020-11-23,2.95,1,0,0,21-156797
4351464,Private Hotel-Style Room & Bath Downtown Yaletown,21683172,Jim,,Downtown,49.27334,-123.12764,Private room,195,2,249,2023-11-27,2.18,1,40,37,24-157364
4377155,Cozy Family Friendly House - 3 bed+ den,4132464,Jenny,,Kensington-Cedar Cottage,49.25595,-123.07807,Entire home/apt,,5,38,2019-07-23,0.40,1,0,0,19-161538
4395511,PVT ROOM#1 w/PRIVATE entrance in NEW HOME,194966518,Benjamin,,Renfrew-Collingwood,49.23695,-123.03251,Private room,70,4,317,2024-04-16,2.74,2,207,29,23-156293
4404431,"3 bed, 2.5 bath - modern, central",22863551,Brian,,Kitsilano,49.26184,-123.14763,Entire home/apt,,5,12,2018-08-27,0.11,1,0,0,21-157214
4418911,1 Bedroom Apartment on Kitsilano Beach,65699,Aneesa,,Kitsilano,49.27351,-123.15035,Entire home/apt,,28,31,2022-10-24,0.31,1,0,0,22-156220
4447077,Modern Comfy Convenient Location,2968730,Anna,,Strathcona,49.27403,-123.09921,Entire home/apt,,4,98,2024-04-14,0.96,1,0,12,24-157596
4465068,Kits Point Heritage House,22313196,Joanne,,Kitsilano,49.27487,-123.14964,Entire home/apt,675,2,29,2023-12-30,0.27,1,54,18,24-158898
4493377,Along the Garden Path,23307558,Lorna,,Kitsilano,49.26137,-123.16982,Entire home/apt,120,30,119,2024-04-03,1.04,1,131,6,Exempt
4495075,Gem in the City,9453431,Paul,,West End,49.287994384765625,-123.12734985351562,Entire home/apt,115,30,0,,,1,52,0,
4568364,Spacious 2-bedrooms in West Point Grey,23681660,Tal & Avital,,West Point Grey,49.26424,-123.20055,Entire home/apt,156,2,326,2024-04-28,2.95,1,237,49,24-157473
4588807,Modern Condo Living,23786249,Aaron & Anna,,Mount Pleasant,49.27186,-123.10121,Private room,250,30,73,2021-11-04,0.65,2,365,0,
4624838,Private top floor of lovely craftsman home,23953859,Dave,,Mount Pleasant,49.26041,-123.09035,Private room,109,5,240,2024-03-31,2.14,2,83,16,24-157304
4630113,Immaculate 1br Walk-Up Corner Unit,9146752,Liddie,,Renfrew-Collingwood,49.2346,-123.02652,Entire home/apt,100,35,15,2021-08-16,0.14,1,32,0,
4637856,Luxury Townhouse w/ Private Rooftop Patio,24013072,Johanna,,Grandview-Woodland,49.28111,-123.07293,Entire home/apt,110,30,9,2021-10-03,0.08,1,62,0,
4659229,StudioSweet,22208656,Richard,,Riley Park,49.25107,-123.1025,Entire home/apt,128,4,191,2024-04-03,1.95,1,192,25,24-157545
4679955,Arbutus Garden Suite,14254168,Braden,,Kitsilano,49.26329,-123.18427,Entire home/apt,250,31,82,2020-07-31,0.75,1,32,0,
4694785,Howe Street Apartment with City Views,18975165,Brad,,Downtown,49.27964782714844,-123.12403869628906,Entire home/apt,287,6,3,2020-08-15,0.03,1,71,0,19-163876
4699429,Gorgeous New House Bedroom A,7940236,Renee,,Renfrew-Collingwood,49.24808,-123.03588,Private room,65,31,5,2019-04-28,0.04,5,35,0,
4701041,Gorgeous New House Bedroom B,7940236,Renee,,Renfrew-Collingwood,49.24869,-123.03572,Private room,65,31,2,2018-09-30,0.02,5,76,0,
4701190,Gorgeous New House 2 Bedroom Suite,7940236,Renee,,Renfrew-Collingwood,49.24961,-123.03755,Entire home/apt,150,31,13,2023-12-15,0.16,5,77,2,
4747128,Sunset Beach Apt. Amazing Ocean Views,41526,Eddie,,Downtown,49.27469,-123.13217,Entire home/apt,375,4,182,2024-04-20,2.03,1,114,44,23-156359
4787924,Trout Lake Urban Coach House,24681577,Irene,,Kensington-Cedar Cottage,49.25244,-123.0623,Entire home/apt,85,30,156,2023-07-20,1.39,1,255,1,24-119096
4849995,W1 - Waterfront Yaletown Condo with City & Water Views,21783759,Viviena,,Downtown,49.27147,-123.12661,Entire home/apt,275,90,18,2023-09-12,0.17,8,106,2,
4856515,A Sunny Suite Up Main,24738659,Katrina,,Riley Park,49.24027,-123.10221,Private room,80,5,68,2024-02-25,0.62,3,134,9,24-158006
4888430,Elegant Private Basement Suite off Broadway,25151201,Nicole,,Mount Pleasant,49.261467,-123.082291,Entire home/apt,118,3,537,2024-04-30,4.82,1,58,57,24-157277
4924996,"Well Furnished Townhome w/ Backyard, Commercial Dr",10237955,Derrick,,Grandview-Woodland,49.27517,-123.06581,Entire home/apt,317,2,23,2024-04-08,0.21,2,332,8,23-156737
4942126,Granville Island water/pastoral view #24-157394,25470676,Patricia,,Fairview,49.26616,-123.12985,Private room,95,3,153,2024-04-27,1.42,2,173,24,22-156203
4995055,Bright & Light Main St. Garden Suite,3959207,Kit,,Riley Park,49.24531,-123.09533,Entire home/apt,187,28,61,2024-04-26,0.72,3,153,8,24-158115
5005722,Spacious Character in Point Grey,25813717,Alison,,West Point Grey,49.25965,-123.20512,Entire home/apt,411,4,133,2023-08-27,1.20,1,153,6,
5089343,Vancouver SUPER location view 1-bedroom suite.,1368497,Kathy,,West End,49.28165,-123.12841,Private room,,2,73,2018-08-27,0.76,1,0,0,19-162873
5154272,O1 - High Rise Yaletown Condo with City and Park Views,21783759,Viviena,,Downtown,49.27508,-123.12388,Entire home/apt,150,90,17,2023-10-11,0.16,8,174,2,
5278749,Main Street Apartment,27325928,Sam,,Mount Pleasant,49.2644,-123.09873,Entire home/apt,,2,92,2019-09-02,0.83,1,0,0,18-591142
5315811,"Bright, fully furnished suite",4217281,Jennifer,,Fairview,49.25872,-123.12185,Entire home/apt,82,90,11,2024-01-31,0.10,3,272,4,
5347437,1 Bedroom 1 Den free Parking SPA with A/C Downtown,27713683,Shania,,Downtown,49.28045,-123.10871,Entire home/apt,184,2,313,2024-04-15,4.17,2,18,54,24-157223
5391067,Artistic Space Close to Gastown,22720879,Brian,,Downtown Eastside,49.28287,-123.09425,Entire home/apt,,2,50,2019-11-17,0.46,1,0,0,20-160908
5415806,Modern One bedroom 1 Den free Gym parking longterm,27713683,Shania,,Downtown,49.27841,-123.10815,Entire home/apt,,31,6,2023-03-16,0.05,2,280,0,23-156292
5423637,Gorgeous City Views from a Relaxed Apartment,23977001,Emma,,West End,49.2827,-123.1241,Entire home/apt,165,30,72,2023-09-30,0.65,12,203,2,
5459210,A Mount Pleasant Gem,21614195,Julia,,Mount Pleasant,49.25853,-123.08005,Entire home/apt,,10,10,2019-08-17,0.11,1,0,0,19-163003
5471844,"Large, Modern & Private Space",28381470,Nia,,Kensington-Cedar Cottage,49.24731,-123.08777,Entire home/apt,120,2,976,2024-04-17,8.79,1,186,101,24-157571
5490474,Two Bedrooms in Basement (Kits) - close to Beach,28469375,Geraldine,,Kitsilano,49.27105,-123.18246,Entire home/apt,149,5,103,2024-04-27,1.22,2,56,14,24-157587
5571829,Downtown Vancouver Studio,4842154,Brenda,,Downtown,49.27832,-123.12109,Entire home/apt,129,30,40,2024-03-09,0.38,1,130,8,24-103814
5602997,Beautiful 2-bd Modern home,28884211,Kathy,,Grandview-Woodland,49.27549,-123.06406,Entire home/apt,223,2,295,2024-04-15,2.66,1,65,30,24-157293
5631903,Comfy Garden Suite Near VGH & Children’s Hospital,3588418,Tanja,,South Cambie,49.24942,-123.12413,Entire home/apt,207,3,252,2024-04-13,2.29,1,130,40,24-157385
5642121,"Modern, Urban Commercial Drive Home",214986,Ardene,,Grandview-Woodland,49.26914,-123.05684,Entire home/apt,182,1,438,2024-04-12,4.07,1,78,70,24-157486
5670706,Cozy one bedroom in coal harbour.,29400167,Christine,,West End,49.28722,-123.12588,Entire home/apt,,360,28,2017-12-23,0.25,1,3,0,
5747556,"Bright Light in the City, Steps from ‘The Drive’",21294269,Robert,,Grandview-Woodland,49.27213668823242,-123.07023620605469,Entire home/apt,280,5,121,2024-02-20,1.11,3,342,17,24-158046
5759976,Modern Condo on Keefer Street (Downtown/Chinatown),4408084,Alea,,Downtown Eastside,49.27851,-123.09941,Entire home/apt,,4,38,2018-09-23,0.35,1,0,0,18-562269-SA
5761885,"Bright, convenient studio",17378930,Leah,,Grandview-Woodland,49.28512,-123.05801,Entire home/apt,,85,1,2015-08-01,0.01,1,0,0,
5795871,150 One Bedroom at the Wall Centre,600607,Martello,,Downtown,49.28084,-123.12598,Entire home/apt,,30,8,2023-01-31,0.10,32,0,0,
5814747,"Modern Guesthouse Suite, 5 min to Skytrain",7202395,Louis,,Renfrew-Collingwood,49.24554,-123.05089,Entire home/apt,83,3,359,2024-04-30,4.32,1,83,54,24-157495
5857194,East Vancouver Two Level View Loft,30411393,Patrick,,Grandview-Woodland,49.28669,-123.06221,Entire home/apt,136,2,527,2023-10-01,4.81,1,116,37,24-157251
5877217,Renovated 1 Bedroom w Den Downtown,16152564,Anthony,,West End,49.28941,-123.12908,Entire home/apt,120,30,27,2024-03-28,0.25,1,237,2,
5881530,Private. Trendy Neighbourhood. Sleeps 5.,1611007,Peter And Andria,,Grandview-Woodland,49.27675,-123.06537,Entire home/apt,144,2,411,2024-04-16,3.86,1,195,48,24-157369
5919984,C1 - Luxurious Modern Waterfront 1 Brdm + Den,21783759,Viviena,,Downtown,49.27555,-123.11307,Entire home/apt,150,90,3,2023-09-17,0.12,8,168,2,
5961772,Contemporary Yaletown 1 bedroom,20071422,Luc,,Downtown,49.27818,-123.13048,Entire home/apt,,270,0,,,1,0,0,
6032973,"Spacious 4br home by Jericho beach, UBC",1766084,Jill,,West Point Grey,49.26442,-123.19224,Entire home/apt,1425,3,38,2023-06-24,0.35,1,215,3,24-157270
6045404,Bright family home in Trendy Main Street Area,3959207,Kit,,Riley Park,49.24506,-123.09533,Entire home/apt,493,6,27,2021-10-13,0.25,3,14,0,18-611243
6134895,Family Vacation 3 BR Home - 10 mins to DT,31828821,Ken,,Mount Pleasant,49.25679,-123.07926,Entire home/apt,300,3,200,2024-04-09,2.11,1,100,27,24-158759
6146714,"Yaletown, Vancouver - luxury 1-BR with parking",16241798,Lauren,,Downtown,49.27893,-123.11791,Entire home/apt,181,90,48,2017-02-24,0.44,1,365,0,
6166558,Elegant Family Home on Seawall,260328,Debra,,Fairview,49.26649,-123.12179,Entire home/apt,,30,5,2016-03-23,0.05,1,0,0,
6184381,Luxury 2Bdrm near QE Park + King Edward Skytrain,134291769,Fay,,Riley Park,49.24748,-123.10906,Entire home/apt,146,1,23,2022-08-26,0.23,5,120,0,24-218125
6226872,Bright Suite Bikable & Near Transit,17386999,Danna,,Hastings-Sunrise,49.26407,-123.03992,Entire home/apt,60,7,82,2024-04-20,0.75,2,69,16,23-156667 24-157539
6239107,Luxury living,32381029,Meron,,Downtown,49.27809,-123.12919,Entire home/apt,,60,14,2015-09-07,0.13,1,0,0,
6270968,Downtown Vancouver,30033,Eric & Mariko,,Downtown,49.27912,-123.12066,Entire home/apt,,30,37,2018-09-04,0.36,1,0,0,
6324453,Character home ideal for families!,21976533,Maggie & Noah,,Mount Pleasant,49.26071,-123.09265,Entire home/apt,564,3,85,2024-03-27,0.79,1,165,19,24-157255
6347338,Elegant Cottage Style Suite,30993322,Lucia,,Riley Park,49.25076,-123.10873,Entire home/apt,145,30,88,2024-04-30,0.81,1,242,5,
6364673,Downtown Vancouver 2BR by BC PLACE,317618,Edgar,,Downtown,49.27729,-123.11603,Entire home/apt,,1,29,2017-09-17,0.27,2,0,0,Exempt
6365193,Large Heritage Flat in East Van,26741677,Kayla,,Grandview-Woodland,49.2716,-123.06175,Entire home/apt,,5,5,2018-08-06,0.05,1,0,0,18-594237
6407591,Relax in the city,33419209,Ursula,,Hastings-Sunrise,49.26624,-123.04491,Entire home/apt,,14,9,2023-07-29,0.09,1,0,1,23-235651
6416204,Penthouse with Private Rooftop Deck,32089457,Linda,,West End,49.27942,-123.13355,Entire home/apt,158,30,171,2020-03-17,1.59,1,218,0,20-160030
6416686,"400 sqf suite, Private washroom, very private.",653436,Pirike,,Renfrew-Collingwood,49.24373,-123.04979,Private room,,30,17,2023-09-30,0.16,5,24,3,
6421331,Guest house for rent,33501321,Michael & Alina,,Hastings-Sunrise,49.28038,-123.02865,Entire home/apt,250,30,64,2023-12-19,0.60,2,249,3,Exempt
6425616,"Amazing Views, Designer Apartment, Netflix Location Shoot",228917,Justin,,Downtown Eastside,49.28113,-123.10764,Entire home/apt,379,30,279,2024-04-20,2.56,1,93,5,19-1619-42
6452450,Hotel Apartment,16538256,Dusan,,West End,49.29241,-123.13471,Entire home/apt,,30,4,2016-09-04,0.04,1,0,0,
6453318,Downtown Mountain View Condo,33700126,Geoffrey,,Downtown Eastside,49.28208,-123.10801,Entire home/apt,149,75,7,2018-08-14,0.08,1,212,0,
6493890,Charming Mount Pleasant Apartment,11714989,Samantha,,Mount Pleasant,49.26644,-123.08922,Entire home/apt,,30,43,2018-05-20,0.40,1,0,0,
6494884,Lovely 3-bedroom home,33950098,Erica,,Grandview-Woodland,49.27177,-123.06063,Entire home/apt,450,5,59,2023-08-13,0.55,1,188,1,22-156628
6611269,Cozy & compact modern bachelor suite,34594484,Michelle,,Renfrew-Collingwood,49.25472,-123.03387,Entire home/apt,70,90,63,2023-12-20,0.58,3,184,3,
6643391,Modern Downtown Townhome (Loft) 1 bedroom and den,34771938,Bill,,Downtown,49.27551,-123.12431,Entire home/apt,,30,25,2024-03-31,0.23,1,0,1,
6645469,Edge of Kitsilano/close to UBC,16553992,Kathy,,Kitsilano,49.26049,-123.17747,Entire home/apt,169,3,355,2024-04-29,3.31,1,17,38,22-156478
6660457,"Heart of Downtown, Gym & Pool, Views!",34840348,Laulé,,West End,49.28695,-123.12654,Private room,,30,260,2024-03-31,2.63,2,1,7,
6732143,Modern Micro Suite near Hip Main St,446881,Rebecca And Phil,,Riley Park,49.2482,-123.09623,Entire home/apt,113,14,253,2024-04-24,2.34,1,54,14,24-157628
6747832,Point Grey Garden Suite (Private),35329223,Nitra,,West Point Grey,49.26073,-123.20173,Entire home/apt,99,2,11,2024-04-27,2.58,1,39,11,24-165615
6808688,"Close to waterfront, Gym & Pool, Amazing View",34840348,Laulé,,Downtown,49.28945,-123.12525,Private room,93,30,346,2024-04-01,3.20,2,93,4,
6812180,Licensed 2024 2BR near Downtown w garden oasis,8427578,Caroline,,Downtown Eastside,49.27853,-123.09265,Entire home/apt,286,3,327,2024-03-10,3.04,1,179,25,24-157431
6836507,Spacious Downtown Oasis with Views,160970,Greg,,Downtown,49.27878,-123.11624,Entire home/apt,250,399,0,,,1,365,0,
